player_id,drafted
23549e01-c1b3-4ca0-a0fd-de9b5d76276b,2.3770217387263787e-07
52a518bb-b34a-4b43-adee-5e996cb853fa,2.4790165925124113e-05
ad3d9117-b6bf-4675-ab97-3497acf3e555,9.4310429742485e-05
eaf66a5c-6f4c-4070-bc70-a99d731b3740,4.2695237926556065e-05
55d07491-5bd1-447f-844e-9cb36eaa442e,3.36484380625784e-05
a7f4dedd-b80b-4d7a-9b42-3306bc0031ef,9.283515032889032e-06
e71ea1d2-4ffb-4cff-8945-0a74b287abc4,0.0005350503188734661
b501b866-05cd-4f3d-bb68-be386ddb7382,7.229501885942951e-09
e53f7e6a-428a-46ec-ba09-4778eb4ae742,0.0001249197207978094
798d1305-8e61-4b1c-a3c5-e91f0709cf18,6.61392020152866e-05
822be51c-4521-41ca-b562-a2a0ab1ebd0b,0.0003013266550340553
46a06472-b0dc-46a6-81cf-f71940268ff1,1.2576761734527479e-09
b30e0ca5-7f6c-4335-a62b-0fd12a6e3f96,2.828198446451149e-05
9dfaf417-21d7-4858-ad75-067be67aa6d0,0.0016967847397559212
817d66d1-92a3-41ac-b4dc-7f6dc5bbc4d1,2.6778409810572856e-06
1c0d79d2-81b2-41ed-9830-d2d76f898cf8,0.12802402822283168
67a6ddee-9a1c-43b7-ba69-22c12d7fef7f,2.8019189382339055e-05
65e79df9-ce5f-478b-aaaa-25e04c955d48,9.56593272487401e-09
6c49b163-384e-4a51-9661-fdb413e631ba,9.848255384719512e-06
b8a37fd7-de43-4c33-b11b-a5eeb388485e,4.373618657220852e-06
8b78f08b-ddc2-4c48-9d9e-72fa2c5ea7b7,1.5989607177113535e-06
15423374-5efe-4fec-8599-a47d664e48c8,6.444607859709036e-07
51468c2a-8ce0-4805-acc0-91b2d75ffa6f,0.001036781555179372
b5f84e57-12f0-4746-bd5d-71a2bc0f1ff3,1.3407942347061157e-06
2dfbcc84-7cd1-47d7-b231-3d270e79cf5e,1.827988676049551e-06
dd455fbd-661e-4cfb-b9e1-ca0e40dd781a,4.638342006540898e-06
1f911210-7f68-4b51-bc50-2fa75b5f72ac,4.221377819700677e-06
9b845374-85b3-4b6d-8406-ec9b7be86923,4.5914034154630324e-05
ef9540e0-2489-428b-a541-0cc282ab1fe7,3.518421506017145e-07
2da2c6fe-aa94-4814-a362-86e25b611a0e,9.168256891211761e-06
96c8132c-a89c-4332-be5f-b26bb68a679a,0.001530868358005074
765f0e96-9788-4491-abc7-5b348e630ebc,8.65706636037013e-05
bca5309e-1608-4ed8-9763-03b5dff4070c,1.6903349552166072e-07
5979dce8-1403-4a49-bf38-2257bd2a7a46,0.01709275437521805
66411630-6711-420a-b156-62b9cb55ffcf,0.0003483771587447861
87b25ef5-2623-411c-871e-d91134c5728e,9.843202273495644e-05
519c6a68-5760-4817-afc4-e53e5e06cc3c,1.2962736747448746e-06
e2e46360-3387-4602-be0a-ce4b83713ffc,3.9511073716356244e-06
63facc9e-d955-40e0-b610-72473d976e22,0.0003227752001047369
7cdb7183-1b5e-49ea-9df0-d79d400a6a35,8.483530967161882e-05
67f2927d-58a0-4423-b68a-284e7b126eb5,0.03707491353075387
b153b8da-36b5-4ee2-ae4f-134aebc28d86,7.198750383148745e-06
1b0119ed-9baa-4fef-804d-a8ce1acc438a,7.438407622913422e-05
8faf103c-20c7-45f0-99cb-49019f10ff91,3.957054878820701e-06
4c2126c1-e924-4872-9ab3-f35eac50495b,0.00032656244962131205
135bb16d-5327-4aa2-9fe4-2db5ea67b222,4.733896146338031e-05
5ac2b8d3-3865-4c7f-910d-c3b19ac31758,1.9239972686080768e-07
cd3a0b18-cc39-4391-a4d1-5b24a843e327,0.00038748261404573096
b6dc0c66-0218-4818-983a-553eda260c54,0.0013706496771832256
35c26bae-ce15-4d02-9bef-a22b6cd679e4,2.60889398338209e-05
a934db1e-17a9-4b68-b44f-77f1e82311e2,3.923343536819061e-07
7da67f3b-1a4f-4629-a7a4-b36930bb3dca,0.018796472396361674
6b5c2382-9723-4d0b-831e-4f85caded0d9,8.855743519345309e-06
ebcf06f7-2e0e-45bf-82db-74b40e269215,7.88271384350308e-05
b59af67d-de35-486f-83ce-ed4d67a349cf,7.459439324598767e-08
b2ede62e-91cb-4ce5-9d7f-f2abee5d4ded,1.0470246287087313e-07
da5dcecd-24e3-426b-b1a8-387440a9745d,3.211334317127514e-07
0ce74516-7b8a-4dc8-99f1-772b1f2e4a1c,0.0001319758819486311
64b2eccb-e0d0-4fbc-bca5-17a987e83153,4.282414851762758e-06
89e0cb64-1237-4e1b-88e4-64f5d626bf78,0.0035298335181678867
3b73d866-bfa3-47f1-b5b4-fd6a0f5e344f,3.1512669251124178e-06
dabba9e4-fddb-4a34-90d4-3d063b94fcb8,9.750799120367662e-06
31b50660-14d7-4493-b704-4b3004b65498,0.0001509096492936745
d6714426-9f7c-4121-a21c-7f8b589fcb16,4.270572250742213e-06
dd9e2834-cae8-45a8-9b3f-8a4e48e322c4,0.002197211813377889
755ddf65-8cd3-45e3-b30b-29cfbc967a88,1.4717902315195896e-06
b3499df5-9607-4e8a-be27-bea57bd89b98,1.006839441918699e-06
380b2f5b-271d-4fe9-8500-89ae29960649,1.0805828420477428e-07
d91d699c-9b64-495d-9679-58d0ca03b89c,2.935496094935317e-06
3065d0e0-6034-4ee2-b81c-80ab7750716c,0.00016413796161041935
ef1dc449-43b5-4697-9913-333f034d9bf8,1.3765971201879704e-05
766b879f-8a05-4ae3-be47-3e742c1cfa4e,5.828934503054708e-06
df57e78c-4dfe-4ec8-b1d2-19bfd8ce0f54,0.00011799593537544555
650c86c6-f97d-44fa-a9ff-486c769f5f79,4.263575178781762e-07
80443221-db3a-4299-a601-e7d1e5e39672,2.07924873029825e-07
2b2c3c1f-9b7a-4e6c-ad8e-4cbea945658f,3.271174125758528e-07
641efb01-90da-4492-932f-8a8c12540ed2,0.00027287559773858113
fd4ccdff-202e-451b-99c4-7e508427200f,1.5329508615766256e-05
778bb958-8fdf-43e2-a52e-994cfa3f8dcd,7.273434244721029e-05
bfe5c447-2c3b-49ac-8550-1092850cc8f3,0.0013098834640776114
996f3f88-ea2c-4174-b0d3-583ac0992cb1,4.863845408270608e-05
671a73cb-9d25-4545-8071-0e902a8ae1a3,0.0006789425517524057
80f4e942-d0fe-4574-9ac8-70c071169e85,5.058465781148821e-06
4ebd4a8d-6645-4725-a52d-ba4e01838121,4.39187207345173e-07
579cd53c-0b09-441e-ba6d-c60d775d1b5d,2.075980760041609e-05
963ce69e-f340-43c1-8ada-7af52042603e,8.515318240672775e-05
c3e5df37-b979-4ba1-88a5-af8ff54377e0,3.899588247299298e-07
d437b066-a864-440d-85dc-90dcd1baff2d,1.5251923935132063e-06
6794e642-c16b-4314-88a8-45a299c9f4c3,7.599625411233993e-07
ebc4c7b4-c8e9-4f8b-8898-d3b7d569c627,0.0012835118306501073
ee348464-51ea-42ec-a7c2-6633005bfa7c,0.062476824308679776
7b4cb6b9-f59d-4e79-b78b-6d3ffec55154,3.5297511083570265e-08
7a9bc5b5-f964-4855-aea2-af7a6fc94a4a,0.0006070430068381149
7981f469-6843-42b5-8126-d520322754be,0.0006728956053415749
975c01f4-cb4a-4520-acc3-f4e368e5d198,1.2859585951306573e-05
219c9748-4177-4252-8e4b-d93385b6cc37,5.04423872332232e-07
19718a2b-67f4-4375-953a-0aafb7b7fcb9,4.058220380476547e-05
530c3d08-e104-4ed1-9d6a-bd592e3a6e14,1.597973244107711e-07
71487b3c-160a-490f-8b55-3d92979bbf59,9.788431932648145e-08
0a02bda3-2f35-412a-ac86-db2e9ae269c8,7.622605204765861e-06
4937ab82-6219-4e2c-a650-c6b5b53ea9b7,0.01057009627743618
ccd33724-b552-4f7e-a8ac-60ae6962409b,0.00014310267741012473
3f59b043-7eb0-419e-aa70-ecdf6b1c9108,0.09570029185617102
ccc7c49e-335a-49bf-abd2-837d2715754f,0.0010488580739218627
67e3da6d-a0d5-4488-8966-bde5823bef3c,0.0011685549917882523
56612429-1922-4ff7-90db-3dc38fd415c9,4.278718347786726e-07
2ad8605c-b6b3-4bed-a0e3-1f05c915d240,0.002637036346328861
aea71c97-e69a-47df-81e8-325dbaac233d,2.3753334588274224e-06
15c7f76a-1a94-4976-813b-b03f1a73ec9e,0.00012578367019714848
72ee4bb7-0319-46f6-93df-5b48d3567ba6,0.00012852882970235924
f4ce17d5-31a0-4d93-a1da-26e0dcf1c42e,0.00018551488620557836
e5efebf7-59c3-4438-b774-00cc623b7179,0.005098497664213183
69355891-6338-479a-a5f1-69bd9b09d846,0.0007902782117815811
6b0b1103-ca56-4113-bf95-4e847322252c,0.43148580795758934
eebce00d-8557-4651-8d85-e7a0922891d5,0.00017368962645220983
637218f4-ef6b-42f8-9941-97e15cf7a92e,2.608157833107962e-06
5e817227-8f90-4971-a163-4db21c9bf0ee,4.29984185486377e-06
e04bb6cd-fd6f-47f7-889e-a5fe388cf358,6.321899301365256e-07
865154f3-27f7-4fac-98ec-0903f12195e4,2.959673574426523e-06
58d53fbd-d042-42bc-816d-fe259deff8c3,2.951992278135406e-07
a972be14-4ebb-42a4-bcab-6046eaf4cc1d,1.9819879041462156e-07
a198c6f7-ce9a-47c5-8a6f-92ce18ad6cf0,0.00013518506318035953
4ce8d435-b100-4007-9065-60049e700863,0.004019364660745913
6705bf8e-8981-49f3-988b-f5f7a01a8247,2.5726515819616187e-06
1f15e634-59fb-46a2-9a81-d8d369283f19,5.004356696151263e-05
54c62669-6e2e-4c7b-b283-4700fa2abf70,7.641812674409682e-08
53f5c9b2-0373-463f-a2c8-fedf107a3824,8.78458997080939e-07
886acdcb-6cef-4221-9f3c-cf433bca432c,3.006407310661268e-09
70fd6888-bb18-4b11-8492-4962ce761ba9,0.012375396882367173
85999a61-a66d-484c-9923-a884d616f3b2,5.831026047935068e-07
6fb27953-0bb3-45f4-bb43-88c3e9019af5,2.395738499484628e-06
6512caf0-8683-422c-a216-9ba9e668151c,0.00010198358560556529
4cae912a-1666-43e7-af17-a6463239ce39,0.0068806929363702
fb82520e-7caf-4890-9934-d43ff5831e29,2.886523946446907e-06
bd7d57ee-1e28-4eb7-bdd1-806f75176756,4.3815317821035995e-05
782112d3-4f53-4e04-b1d2-9f1367170f3f,2.1476138305866736e-06
1f66e10c-55a3-4982-a49b-aa68a71f866e,2.216289477592336e-05
b98a37a0-fa30-433e-87cf-2a8e732cae9d,7.861422441556646e-08
01db690b-fc1e-447d-aec3-7163f901664a,5.58353514719067e-05
2290458e-5afd-4cfc-a995-908a37570eb8,1.972555102490307e-06
984e9d91-0fdb-463e-835c-c37f31b59056,0.010291799996407737
e219a1a1-6a2f-4277-b8b5-e00d79ccabc9,1.4090724351247175e-05
88681463-3bbf-4d8f-b9a9-c9e907528831,1.3188664140777152e-06
3c7e3c7c-19ad-416e-8c5d-af574b9a922f,1.9295803851690074e-05
1db92a2f-8838-4d5e-b469-993523e1b86d,4.9093227598255474e-05
313ca18b-9ff4-4c61-bbbb-f007cc3c2902,0.00017154794490992597
104ad09a-78d5-4a87-bc7e-51fa872fcdb9,1.0950856170426728e-06
fd6482ea-b60a-4ede-86e2-4904ad98182c,0.00037900510515478133
4b8936b3-f2eb-4f88-9583-a67a885e0c0b,1.63806823784441e-05
de838480-779b-4b95-b7e0-631ac97326f0,1.4802571321660383e-06
87435605-5116-425a-b24d-be3fe94b838d,1.747281586893867e-05
ad603e0f-5c00-4191-9f36-b1bfd831c3df,1.7810423961002017e-05
b9020a4d-a601-461a-9d7d-1d9121c47032,0.08547387204630466
2c3e7a8b-f8cd-4eb9-8a7a-d73bf4edf75a,0.0002726544444614455
d9950647-4e29-4ef9-bab3-683060ab06ae,0.00011746862944907246
df2acf0a-abda-4549-be23-cb0f4ee6390a,0.0016287642116513952
8a37f34d-7d97-421c-bb67-a8423ce891a6,6.001897722021762e-06
ca7001e6-210c-400c-8083-848fe6b65460,2.352333099237148e-05
dc1c03e5-f3d1-443a-bdfc-40cd57f6255d,2.1032481961111735e-06
4aba57c4-6a7f-4932-9465-874772f658d8,0.002058371960349901
92f2e020-e138-4427-af43-96c836251f77,0.00019343228899282305
8bede36c-59fc-48e0-b9b0-a65e9a662dec,0.0017443475423659898
8a9e0136-3993-4faa-a858-2e534807d500,0.00017770780481648945
2d9d5cf2-25c3-4b57-a5b7-4e8479c7e397,5.658043732242773e-05
c0fe2a5a-09bf-47c4-913f-463046377db3,0.010863871678407695
1ac479a0-b366-4951-9aa6-8e579ce30f55,2.7611264055299792e-05
bd7f1369-1821-4a05-8e90-0fe4668798d1,3.3823199527401594e-09
166083fb-c43c-4edf-844f-42e105b7d2a0,3.0161120370181783e-06
52214e97-39d2-4b9a-9dc9-dfe7f99334a0,2.8289286892193463e-06
e407e8bd-13ef-41a2-85d3-52a7b8929f9c,8.888159071597164e-08
7806675b-8407-48b5-9926-16038bb7ebde,0.02005414150940644
6a59561a-f0d7-4ec9-9578-ef0568bed9ed,0.0005671508978522694
fdf0b07a-7f43-4a86-bb00-4639aa8de2e7,0.00018178123541969486
4a2a2fb2-3d42-46ce-9df4-3c5d03bab21f,4.416191914543053e-08
4db1c3a6-38fd-49fa-8587-c823c4eb3ece,0.0007666754564756072
74c02609-8239-4d47-8f17-63825f309364,3.1329992711870913e-06
823d884c-157a-46a4-8c4d-6553ec5764ee,7.159655878910373e-07
73eb00f7-c845-4e20-9e2f-1ceb291be515,3.0164894779898294e-07
b5fefc67-c230-45f5-8346-299055c4ad05,0.0025993104615330193
e0a499d4-e9c3-49fd-b19f-5e7db8619cf1,1.2600579056953748e-06
b7bfeda2-3139-43f5-b83d-5ca99db2a508,0.0004100381125338963
dfa6234c-08f6-483f-9495-5080cca9c964,3.741493970139554e-07
2a09061f-7afe-424c-82d4-8fd419532227,0.000877571309811815
7de824e4-1c7a-46b5-ac66-f6d504d007c1,6.123211466607157e-05
b6c78795-3712-4ba8-bebe-77e9f9f87a14,0.0007682444984944646
ef5747d7-3547-4456-8b57-6818c40ab688,0.00010532697722861426
6f58ebd7-f906-4c23-855f-53b301c7d973,0.00032882441017345626
2b7a25de-e713-4410-9c19-d49bf6cdc7b3,5.176524169651779e-05
1a1daa51-54f9-48cf-bc9f-1d8cd4aea8d0,5.316425941942311e-06
085d28d5-8030-4c2c-875a-a4c5cec55d40,0.01195055473798826
fc0b688a-c26c-4589-8701-531d77fc9600,0.10459007422130612
af3688b7-d95b-41b0-9490-8131676ea486,0.0001242100571735597
28db6510-722f-4e85-bfd5-1e54bb138d6d,4.11114190262379e-05
16a27a44-bc9c-44d5-9923-50b8218bbd86,5.479289864263063e-05
2b0316b8-f616-4ba1-ab0a-f4af89e37cf8,1.1969131052203937e-05
1211a75f-f63b-4ca9-ac41-df3893bd8a5e,3.618471020392864e-06
abc4ada6-3ba3-4971-8748-b123601b5527,1.2582647138335536e-05
aec155ad-afda-4cc4-8a8e-7cd6e6f82729,0.0008458195467607784
0ca5730b-ce27-480f-8130-3ce925f6b5a1,7.632307697869938e-05
379058c4-23e1-4023-80a3-9b516774a9ff,1.3744669028263462e-06
3c7969fa-7787-48fa-a7af-d3b3fd43f102,5.167578990014239e-07
22727267-542e-49a8-a4dd-ef83f0ec4487,6.050505061976499e-07
023fc27a-d26b-4f97-a715-fbc5bab4b096,0.0005356047133144615
caa7651d-f6e8-4779-bade-1e1da5a627c9,7.86006124015174e-06
3f257206-333d-4814-b22f-58cc8d6b9891,2.6589605450767507e-07
6559ac51-9cff-4e49-9570-3d1879446d8c,7.697737452770227e-06
1287c8b6-6efd-4979-8890-61e54f5a7662,6.061928492300151e-06
3610bc8d-a35b-4ee2-b76a-bb031a18f9df,0.0017325554218717114
0ad4d72f-9b01-40fd-8890-6b3c039ca4bc,8.55303283201191e-07
5706a17b-e6fe-428b-b515-b253696efcad,1.1386014706702844e-07
93ad5510-cd64-4ebc-b458-1115a3fd941d,4.652636258485247e-06
7c441ff5-2ac3-48a5-addb-cbab6dcafcb8,0.00017969184106730453
7be8fb2d-0011-483e-9050-5ca463875164,8.7324295383192e-07
1c513c20-9c85-47dd-97d5-ffdffd278e87,1.3159904109321393e-05
d4e1ba46-3611-41f3-b669-fa0f5f5ed91a,2.1952490279406964e-06
28b6e46b-f968-487f-b10c-4990da060bf7,0.0038429920361573904
f9e5edff-c5a1-4050-9d7c-637488499971,2.476423397107861e-07
7dfbf3b0-8466-4e49-95d3-5446d38f6490,9.367215741080801e-05
0579f049-4f23-4c89-8e78-fd6566d0cdc6,0.00950916043268887
